5,-321,-0.02111092209914678,-0.20111140459402765,0.35286384453115727
178,-467,0.38964529245322166,-0.5746005572486421,0.13319966743546122
284,-415,-0.2535313292856498,-0.21050099033590453,0.3904587800209924
445,108,-0.790917155287727,-0.19026399737807487,0.052733315241666696
357,-341,-0.9553589994605638,-0.622567308860067,0.8613268060970146
-547,-69,0.37960397345536045,0.7181662364896497,0.5081996987966372
-133,404,0.4661883509839646,-0.5779685765955889,0.42033336856873077
-227,104,0.5378183415377948,0.42183765018839714,0.5293426665720447
-554,335,0.4898838493634703,0.6697653046632412,0.7626086040742042
67,-4,0.3549345928542291,0.673383868068171,0.8526286088169447
-282,341,0.13907482851493014,-0.46710879063874744,0.3145501195031125
-223,202,-0.45636295803483073,0.833026114740554,0.13721401382967696
-194,443,-0.2698559472061648,-0.592466741673187,0.5514388837697376
-263,334,-0.7412724007348308,0.019573523485135302,0.9784981846031482
-280,-130,-0.43400756449531697,0.6133303844037148,0.13374657419294098
-246,-72,-0.5387104539747787,-0.25840208572854384,0.45774917408607907
525,367,0.310899688926624,-0.6855495515170205,0.5896061358336268
479,292,-0.476138686969652,-0.0681181197695695,0.7984272201627339
-231,340,-0.7770292039239233,-0.6483032236683743,0.5172662444445283
719,-330,-0.26681757217259583,-0.27804278685376316,0.09134099583061221
-138,130,0.4434910931850802,-0.6638080247771867,0.04362881870840318
294,232,0.3022232743644677,0.2853452303405293,0.252327251621703
571,-436,0.8549705761561939,0.575032646815987,0.8680765426488982
-774,397,-0.016315436234434877,0.4623849380266196,0.8685846350936768
-737,117,-0.8132727902180146,-0.4185944476788348,0.48399160584981327
47,-242,0.8261096408907134,-0.7706524146057185,0.705253255499732
-421,250,0.7227126515459235,-0.36929873327726703,0.700702180621654
-445,-28,0.585991318919703,-0.931974154102013,0.5839464971746468
736,484,-0.22413175048012413,-0.019256757377584588,0.09183508865169368
-639,-118,-0.39103324407380513,-0.3562625757596152,0.4490274806564368
522,265,0.9741770965525471,0.6865863272575625,0.3591381957670509
384,493,-0.4770431862518967,-0.7400401262762013,0.8166667657837189
493,-485,-0.4725335687569352,0.5106703269206634,0.08708082491343357
-652,-101,-0.6846169386900547,-0.45034480729453663,0.13478962771216715
435,198,0.5802004124027496,0.38894164505369955,0.08422697007425502
-561,104,0.34279813917046,0.22813109460080305,0.5313215304114693
928,-61,0.647839142995472,-0.4979785469342053,0.8983781748766084
-704,107,-0.8056685794048735,0.5590129981911449,0.9899668123257731
167,-216,-0.08954054402958644,0.24462222222158547,0.27862278678080715
-708,-15,-0.32534172016967866,-0.46340415955126524,0.6469623409650116
599,-124,0.08319140426536853,0.9820505066175809,0.6218514936362534
-722,-462,-0.029049211927446583,-0.18789416887851895,0.6947273791632435
-424,-68,0.7406489450726557,-0.7786606329283381,0.9295204041607699
641,244,-0.5733560198932932,-0.8358011871481708,0.36156985288918975
-193,-312,-0.26194132694268935,-0.8279700867660049,0.524748393529153
923,391,-0.992565080625492,0.69081825456678,0.27217100573499753
588,-210,0.7066491496564571,0.40246315962837875,0.610206731907278
296,-58,-0.6807572407035161,0.6237047827728164,0.6654608600369858
633,-419,-0.7751477809324885,-0.7277524769252339,0.6343136862431838
-107,-3,0.5023339257127317,0.6454653692134509,0.2401621984924708
246,401,-0.40848004606317634,0.8947772968413812,0.3366305717440433
207,267,-0.7925624497516697,0.9143179668436305,0.2902604325116676
59,-353,0.6060910966592983,-0.7189206171841682,0.9182178597800911
412,-194,-0.28484196794248406,-0.42005072334387816,0.4837123711657248
388,-131,-0.2465588758435957,-0.7101193628495766,0.2532359743215161
398,-322,0.8891429675880034,0.45966689630024193,0.691009689535124
699,-254,-0.8932677888653169,-0.7053269012155536,0.2001705460744737
-162,-348,-0.3467719039767252,0.6415389972995991,0.9019311961167525
138,-26,0.9350276563386088,0.1861458926337063,0.24476410084829556
-477,-30,-0.007441799549449124,0.9811333442604819,0.6424918508322738
898,84,-0.43648769222943984,-0.5663309211765852,0.6619630438412348
-822,355,0.27100994294286784,0.8386177136196735,0.5515018306085763
851,-282,0.4082640252116576,-0.21140861232413521,0.3903150988352211
-307,20,0.9810382813044216,-0.5277338093007453,0.41992207987312535
-198,87,0.08170969361882241,-0.9314104679032831,0.48206844806214755
748,-83,0.36104946550618067,0.8696967609449038,0.3849086377814722
-186,-121,0.5544934986576282,0.2800073179350071,0.03471496776613052
-252,4,-0.9915426738829405,0.4826535439552475,0.2844485286863855
-111,-290,0.2728218303226746,0.7337737783379981,0.19145550217020438
769,357,0.2637073979686597,0.7919339516208543,0.1411836888677437
-915,229,-0.6388871923074089,-0.4485913874506058,0.2848309057784412
867,-344,-0.5499591452220565,0.6354358656431716,0.6301339238260215
-380,196,0.6244412578557357,-0.916897438061987,0.6007766819879264
456,443,-0.41770147018500214,0.5267457595081313,0.7699179749704028
578,138,-0.37490731290220536,-0.5165767266719907,0.28106618225340196
482,-286,0.16219050353627962,-0.9515487495503943,0.29457823469072325
-909,-361,0.9762997903546509,-0.09210709596723765,0.5431893412380029
-867,-23,-0.3072994123821091,-0.989463898305849,0.3430068960618677
-511,161,0.8974807947070607,-0.24518388006652247,0.5149690630901052
-328,-116,-0.22697485473470502,0.9057419725028244,0.664141091273852
57,308,-0.7533836821874735,0.6511941169483857,0.8336017146383806
-628,-60,-0.9520688972778586,0.28475479476985766,0.9929716585687856
-396,-36,-0.5421756237454474,-0.23553093243216106,0.3296617210928717
669,-217,0.66380600198484,0.9624794906247791,0.46385425525206025
-948,-403,-0.19112061202600406,0.48755648784411143,0.12725123792303672
9,-170,0.7327828481645642,0.39571897995410477,0.26633074608158014
-591,-318,0.846091290137664,-0.5112286518578599,0.6666455892870958
212,254,0.9660648920332648,-0.8791176011699227,0.8294683010765586
-425,-37,0.8922087780982404,0.5074107296693582,0.6722056292999761
456,-211,0.03587316932005691,0.8084860413064048,0.6698824726246392
-738,-304,-0.8242079609892545,-0.6334902482175346,0.7514508391663586
-358,-277,0.9514824754593578,-0.0651356178234066,0.3165926712328903
194,-102,0.39718930990645984,0.14994106387111938,0.0798044922323888
-430,-435,0.07447363555010478,0.08183167693044702,0.7792710992571926
220,-78,-0.9143714501864002,0.2560549086447852,0.9093940606761467
293,-484,-0.11468230693345749,-0.6980123953152446,0.36531759501708644
283,462,-0.5011152363517872,-0.9406651069240668,0.11258121190613812
-63,151,-0.17821570853222868,0.07456957593439228,0.6682340464557056
-851,98,-0.2974118787592319,0.7167314833082818,0.4277700065275903
346,-87,0.7582122106310503,0.5785062967800463,0.5919493907928713
-678,-27,0.25306945277448034,0.21987069846223184,0.2900041658011396
114,-269,0.32745925748097315,-0.6989504525046539,0.42214646852716714
-576,-180,0.33491688322683544,0.3206777623869599,0.9696210446776714
-661,225,-0.9579318964129666,0.7639584322274313,0.12087986009507769
425,335,0.7889169278201789,0.9892424584682633,0.9509201293512288
-514,-296,-0.3232480647626732,0.0909885376248516,0.045317265979754134
-757,-493,0.30529380083119384,0.6087241464678721,0.40167099479514273
-114,-7,0.16984710300120254,0.6984065422228791,0.9708427307642604
-263,-261,0.35215947500341005,-0.4497442449635196,0.9488293679120675
-600,227,-0.4126873956921515,0.4414406077904094,0.5238205330284132
887,289,-0.5949521163305163,0.1123599485082416,0.11755731816795846
661,-370,-0.1838753840523304,-0.5852033281048681,0.4928035464420884
-718,106,0.0009264268855624369,0.18902084887578585,0.9232552183395127
207,109,0.15200712628057333,0.34711509831564547,0.9341449920890232
622,-320,-0.49744605451304325,0.14589247211172118,0.4596506549390536
-431,-41,-0.6316813878461622,-0.9061171815243017,0.8672738111837693
-201,-216,-0.4743671409790997,-0.9617060938327942,0.15078097901954865
-90,459,-0.6700114812166238,-0.8128166346784376,0.8249436146251271
198,-207,-0.34529685874564287,-0.7484424695296068,0.40034086494908444
-376,-316,0.3431317442195372,-0.8248439171616229,0.36679395007055865
-456,-320,-0.39585940817937937,-0.9553486597629766,0.2960360494273715
698,456,0.10167382891874777,-0.05737596377909204,0.4051573590262794
857,-67,0.35877701982551136,0.6058046992389556,0.2876680191668529
339,-484,-0.28101729785196716,-0.8011095221974673,0.4321163871971608
-293,318,0.6885606620364499,-0.7616549603776788,0.8203331407987461
427,-280,0.4651715223996964,0.9065160510175694,0.5131748411168863
-546,-452,-0.8988524160317031,0.6676613737365356,0.9991107494128123
-923,275,0.2347324691269823,-0.3153213696041346,0.5719744638054512
553,-292,-0.6859047243444762,-0.9764193898462261,0.0783394260560909
799,473,-0.18023617000553327,-0.7407636937434332,0.7476640343087033
-27,-297,-0.7431238447171862,0.9243488362418661,0.8767203003689568
-643,168,0.5852011646988131,-0.16646674803738248,0.19910911215826568
-401,1,-0.8637024286779345,-0.6809098338451502,0.41143354740940324
-562,-40,-0.15654542275218475,-0.3396168242505033,0.9680664292471346
146,283,0.913961455078375,-0.24307792711120002,0.3103409448835312
746,-32,0.0007171423037855007,-0.8009476922631584,0.09744005530104476
-579,440,0.8888845490466708,-0.6715618203490108,0.20989015780828452
312,39,-0.7046803338121108,-0.48419304993439405,0.7883549819238981
457,166,0.6255671901168021,0.43792114717489605,0.6583410162455076
-575,-67,-0.3519971145304315,0.6489420653543279,0.11490337593685208
-256,253,0.8568732197501971,-0.9894335342752723,0.2539807320165666
251,158,-0.48859902212176376,-0.8312755999494517,0.30724280755324046
820,-177,0.42848766553495543,-0.6428058778623493,0.36604210630278367
-472,5,0.9776768238424423,0.4781972492966351,0.1706479429174597
680,-287,-0.7127340652267882,0.98564984013581,0.2665346488486353
232,-184,-0.09117527120199953,-0.3888573364292047,0.6341129940677885
-923,244,-0.09915132997882092,-0.5657227702719045,0.8874568490948368
931,-178,-0.17381344820469113,0.10709749930609846,0.6159969164246485
889,151,0.1218686764396939,0.48272318903113165,0.24050404477332651
101,26,-0.04073718111189151,0.40816321710743075,0.792743991807689
194,48,-0.2088499076604846,-0.19506736558694082,0.5014742159140665
213,290,-0.01923686460449381,-0.02282661959210963,0.23838145679049713
566,412,0.4523866813694051,-0.9128815478117107,0.7168337366498856
-735,-244,-0.4014592277569726,0.718521062422008,0.7674426698388634
